siteid,year,month,visits,month_nf_var,notes,"FLAG  (0=nf, 1=f, 2=unsure, 3=nodata)",UNIT_NAME,d2p
NAT_031,2018,7,348244,NA,not done,2,Valley Forge National Historical Park,2018-07-15
NAT_031,2018,8,260538,NA,Not Done,2,Valley Forge National Historical Park,2018-08-15
NAT_031,2018,9,108246,NA,NA,0,Valley Forge National Historical Park,2018-09-15
NAT_031,2018,10,112413,NA,NA,0,Valley Forge National Historical Park,2018-10-15
NAT_031,2018,11,112662,NA,"Broken door counters in VC, Theater closed due to updates",1,Valley Forge National Historical Park,2018-11-15
NAT_031,2018,12,30341,NA,"VC to TVC transition 13th-14th, March in 19th 2500, Fed Shutdown starts 22nd (Partners keep VC going) no programming.",2,Valley Forge National Historical Park,2018-12-15
NAT_031,2019,1,30701,NA,"Federal Govt Shutdown continued from Dec 22nd thru Jan 27th, TVC open through Partners & VIPs no Ranger programs. Need to update fields on form. TVC to count 2 doors, Front and RR.",2,Valley Forge National Historical Park,2019-01-15
NAT_031,2019,2,55154,NA,"not finished.  TVC new counters 2/16, no theater counts

All reported information lost. Paperwork incomplete. Recovered what could be found in September.",2,Valley Forge National Historical Park,2019-02-15
NAT_031,2019,3,168632,NA,NA,0,Valley Forge National Historical Park,2019-03-15
NAT_031,2019,4,159434,NA,NA,0,Valley Forge National Historical Park,2019-04-15
NAT_031,2019,5,190681,NA,NA,0,Valley Forge National Historical Park,2019-05-15
NAT_031,2019,6,218531,NA,NA,0,Valley Forge National Historical Park,2019-06-15
NAT_031,2019,7,346020,NA,NA,0,Valley Forge National Historical Park,2019-07-15
NAT_031,2019,8,355046,NA,NA,0,Valley Forge National Historical Park,2019-08-15
NAT_031,2019,9,232761,NA,NA,0,Valley Forge National Historical Park,2019-09-15
NAT_031,2019,10,247953,NA,NA,0,Valley Forge National Historical Park,2019-10-15
NAT_031,2019,11,149850,NA,NA,0,Valley Forge National Historical Park,2019-11-15
NAT_031,2019,12,105181,NA,NA,0,Valley Forge National Historical Park,2019-12-15
NAT_032,2018,1,87889,NA,NA,0,Cuyahoga Valley National Park,2018-01-15
NAT_032,2018,2,85669,NA,NA,0,Cuyahoga Valley National Park,2018-02-15
NAT_032,2018,3,105152,NA,NA,0,Cuyahoga Valley National Park,2018-03-15
NAT_032,2018,4,144536,NA,NA,0,Cuyahoga Valley National Park,2018-04-15
NAT_032,2018,5,246129,NA,NA,0,Cuyahoga Valley National Park,2018-05-15
NAT_032,2018,6,228620,NA,NA,0,Cuyahoga Valley National Park,2018-06-15
NAT_032,2018,7,298486,NA,NA,0,Cuyahoga Valley National Park,2018-07-15
NAT_032,2018,8,250311,NA,NA,0,Cuyahoga Valley National Park,2018-08-15
NAT_032,2018,9,192662,NA,NA,0,Cuyahoga Valley National Park,2018-09-15
NAT_032,2018,10,209344,NA,NA,0,Cuyahoga Valley National Park,2018-10-15
NAT_032,2018,11,136691,NA,NA,0,Cuyahoga Valley National Park,2018-11-15
NAT_032,2018,12,110564,NA,"Due to Government Shut Down, historic data used for traffic counts because counters were not checked. Hand count numbers effected as park events and facilities were closed.",1,Cuyahoga Valley National Park,2018-12-15
NAT_032,2019,1,88020,NA,"Due to Government Shut Down, historic data used for traffic counts because counters were not checked. Hand count numbers effected as park events and facilities were closed.",1,Cuyahoga Valley National Park,2019-01-15
NAT_032,2019,2,82061,NA,NA,0,Cuyahoga Valley National Park,2019-02-15
NAT_032,2019,3,126521,NA,NA,0,Cuyahoga Valley National Park,2019-03-15
NAT_032,2019,4,177318,NA,NA,0,Cuyahoga Valley National Park,2019-04-15
NAT_032,2019,5,225949,NA,NA,0,Cuyahoga Valley National Park,2019-05-15
NAT_032,2019,6,284079,NA,NA,0,Cuyahoga Valley National Park,2019-06-15
NAT_032,2019,7,284928,NA,NA,0,Cuyahoga Valley National Park,2019-07-15
NAT_032,2019,8,285616,NA,NA,0,Cuyahoga Valley National Park,2019-08-15
NAT_032,2019,9,226681,NA,NA,0,Cuyahoga Valley National Park,2019-09-15
NAT_032,2019,10,203708,NA,NA,0,Cuyahoga Valley National Park,2019-10-15
NAT_032,2019,11,142329,NA,NA,0,Cuyahoga Valley National Park,2019-11-15
NAT_032,2019,12,110787,NA,NA,0,Cuyahoga Valley National Park,2019-12-15
NAT_033,2018,1,70652,NA,NA,0,Indiana Dunes National Park,2018-01-15
NAT_033,2018,2,70450,NA,NA,0,Indiana Dunes National Park,2018-02-15
NAT_033,2018,3,128682,NA,NA,0,Indiana Dunes National Park,2018-03-15
NAT_033,2018,4,93585,NA,NA,0,Indiana Dunes National Park,2018-04-15
NAT_033,2018,5,143790,NA,Updated the Porter North and South indo,2,Indiana Dunes National Park,2018-05-15
NAT_033,2018,6,240295,NA,The Porter and South counts were wrong so I corrected them.,1,Indiana Dunes National Park,2018-06-15
NAT_033,2018,7,421553,NA,Estimates will be changed as soon as the numbers come in.,1,Indiana Dunes National Park,2018-07-15
NAT_033,2018,8,204010,NA,NA,0,Indiana Dunes National Park,2018-08-15
NAT_033,2018,9,167089,NA,"Estimated for tents, RV's public programs and Douglas Center",1,Indiana Dunes National Park,2018-09-15
NAT_033,2018,10,132862,NA,NA,0,Indiana Dunes National Park,2018-10-15
NAT_033,2018,11,52878,NA,NA,0,Indiana Dunes National Park,2018-11-15
NAT_033,2018,12,30233,NA,Mt Baldy & Porter South was closed. We have estimates because of government shutdown and the car counts was not taken.,1,Indiana Dunes National Park,2018-12-15
NAT_033,2019,1,69916,NA,NA,0,Indiana Dunes National Park,2019-01-15
NAT_033,2019,2,85702,NA,NA,0,Indiana Dunes National Park,2019-02-15
NAT_033,2019,3,219070,NA,NA,0,Indiana Dunes National Park,2019-03-15
NAT_033,2019,4,107862,NA,NA,0,Indiana Dunes National Park,2019-04-15
NAT_033,2019,5,142403,NA,NA,0,Indiana Dunes National Park,2019-05-15
NAT_033,2019,6,302203,NA,NA,0,Indiana Dunes National Park,2019-06-15
NAT_033,2019,7,449968,NA,NA,0,Indiana Dunes National Park,2019-07-15
NAT_033,2019,8,290469,NA,NA,0,Indiana Dunes National Park,2019-08-15
NAT_033,2019,9,206226,NA,NA,0,Indiana Dunes National Park,2019-09-15
NAT_033,2019,10,105984,NA,NA,0,Indiana Dunes National Park,2019-10-15
NAT_033,2019,11,79674,NA,NA,0,Indiana Dunes National Park,2019-11-15
NAT_033,2019,12,74808,NA,NA,0,Indiana Dunes National Park,2019-12-15
NAT_034,2018,1,40170,NA,NA,0,Gateway Arch National Park,2018-01-15
NAT_034,2018,2,52068,NA,NA,0,Gateway Arch National Park,2018-02-15
NAT_034,2018,3,136466,NA,NA,0,Gateway Arch National Park,2018-03-15
NAT_034,2018,4,116666,NA,NA,0,Gateway Arch National Park,2018-04-15
NAT_034,2018,5,143522,NA,NA,0,Gateway Arch National Park,2018-05-15
NAT_034,2018,6,212462,NA,NA,0,Gateway Arch National Park,2018-06-15
NAT_034,2018,7,634978,NA,NA,0,Gateway Arch National Park,2018-07-15
NAT_034,2018,8,241684,NA,NA,0,Gateway Arch National Park,2018-08-15
NAT_034,2018,9,154380,NA,NA,0,Gateway Arch National Park,2018-09-15
NAT_034,2018,10,141037,NA,NA,0,Gateway Arch National Park,2018-10-15
NAT_034,2018,11,90061,NA,NA,0,Gateway Arch National Park,2018-11-15
NAT_034,2018,12,52686,NA,ARCH AND OCH CLOSED DEC. 22-31 DURING SHUT-DOWN; ESTIMATED ON-GROUNDS VISITATION REFLECTED IN RIVERFRONT ATTENDANCE,1,Gateway Arch National Park,2018-12-15
NAT_034,2019,1,18962,NA,ARCH AND OCH CLOSED JAN 1-16 DUE TO GOVERNMENT SHUT-DOWN; ESTIMATED GROUNDS ATTENDANCE REFLECTED IN RIVERFRONT ATTENDANCE,1,Gateway Arch National Park,2019-01-15
NAT_034,2019,2,51416,NA,NA,0,Gateway Arch National Park,2019-02-15
NAT_034,2019,3,164238,NA,NA,0,Gateway Arch National Park,2019-03-15
NAT_034,2019,4,138309,NA,NA,0,Gateway Arch National Park,2019-04-15
NAT_034,2019,5,165964,NA,"mix up of paperwork, June numbers were put in for May report",1,Gateway Arch National Park,2019-05-15
NAT_034,2019,6,296149,NA,NA,0,Gateway Arch National Park,2019-06-15
NAT_034,2019,7,583866,NA,NA,0,Gateway Arch National Park,2019-07-15
NAT_034,2019,8,208999,NA,NA,0,Gateway Arch National Park,2019-08-15
NAT_034,2019,9,127764,NA,NA,0,Gateway Arch National Park,2019-09-15
NAT_034,2019,10,122770,NA,NA,0,Gateway Arch National Park,2019-10-15
NAT_034,2019,11,91836,NA,NA,0,Gateway Arch National Park,2019-11-15
NAT_034,2019,12,85036,NA,NA,0,Gateway Arch National Park,2019-12-15
NAT_035,2018,1,22862,NA,NA,0,Mount Rushmore National Memorial,2018-01-15
NAT_035,2018,2,21883,NA,NA,0,Mount Rushmore National Memorial,2018-02-15
NAT_035,2018,3,56244,NA,NA,0,Mount Rushmore National Memorial,2018-03-15
NAT_035,2018,4,57374,NA,Park was closed on April 13th due to snow. No Parking Facility data was taken that day.,1,Mount Rushmore National Memorial,2018-04-15
NAT_035,2018,5,207266,NA,NA,0,Mount Rushmore National Memorial,2018-05-15
NAT_035,2018,6,428499,NA,NA,0,Mount Rushmore National Memorial,2018-06-15
NAT_035,2018,7,589223,NA,NA,0,Mount Rushmore National Memorial,2018-07-15
NAT_035,2018,8,441126,NA,NA,0,Mount Rushmore National Memorial,2018-08-15
NAT_035,2018,9,316815,NA,NA,0,Mount Rushmore National Memorial,2018-09-15
NAT_035,2018,10,108019,NA,"Due to another computer problem at the Xanterra Parking Facility, the paid parking data for the 1st through the 4th have been completely lost. Also, all Buss Passenger numbers were not recorded during the entire month of October by the Parking Facility. All data on those days I mentioned are estimated numbers.",1,Mount Rushmore National Memorial,2018-10-15
NAT_035,2018,11,35118,NA,NA,0,Mount Rushmore National Memorial,2018-11-15
NAT_035,2018,12,26844,NA,Xanterra Parking was closed on 12/25/18 and 12/31/18. No parking data is available for those days.,1,Mount Rushmore National Memorial,2018-12-15
NAT_035,2019,1,19351,NA,NA,0,Mount Rushmore National Memorial,2019-01-15
NAT_035,2019,2,17547,NA,NA,0,Mount Rushmore National Memorial,2019-02-15
NAT_035,2019,3,34485,NA,Park was closed on March 13th and 14th due to snow. No parking facility information available.,1,Mount Rushmore National Memorial,2019-03-15
NAT_035,2019,4,46477,NA,The park was closed on the afternoon of the 10th and all day on the 11th due to a major snowstorm. There is no parking data available for the hours we were closed.,1,Mount Rushmore National Memorial,2019-04-15
NAT_035,2019,5,146918,NA,NA,0,Mount Rushmore National Memorial,2019-05-15
NAT_035,2019,6,379108,NA,NA,0,Mount Rushmore National Memorial,2019-06-15
NAT_035,2019,7,522324,NA,NA,0,Mount Rushmore National Memorial,2019-07-15
NAT_035,2019,8,414171,NA,NA,0,Mount Rushmore National Memorial,2019-08-15
NAT_035,2019,9,265281,NA,NA,0,Mount Rushmore National Memorial,2019-09-15
NAT_035,2019,10,77952,NA,NA,0,Mount Rushmore National Memorial,2019-10-15
NAT_035,2019,11,22084,NA,The Park was closed due to snow on November 30th. No Parking Lot numbers are available for that day.,1,Mount Rushmore National Memorial,2019-11-15
NAT_035,2019,12,17842,NA,"On December 1st the park closed early due to snow, there was only one vehicle to enter parking before closure on this day.  On December 25th the park was closed for Christmas Day. No parking data was recorded on that day.",1,Mount Rushmore National Memorial,2019-12-15
NAT_036,2018,1,112023,NA,NA,0,Canaveral National Seashore,2018-01-15
NAT_036,2018,2,196655,NA,NA,0,Canaveral National Seashore,2018-02-15
NAT_036,2018,3,125562,NA,NA,0,Canaveral National Seashore,2018-03-15
NAT_036,2018,4,180827,NA,NA,0,Canaveral National Seashore,2018-04-15
NAT_036,2018,5,227620,NA,NA,0,Canaveral National Seashore,2018-05-15
NAT_036,2018,6,178216,NA,NA,0,Canaveral National Seashore,2018-06-15
NAT_036,2018,7,189285,NA,NA,0,Canaveral National Seashore,2018-07-15
NAT_036,2018,8,145902,NA,NA,0,Canaveral National Seashore,2018-08-15
NAT_036,2018,9,89187,NA,NA,0,Canaveral National Seashore,2018-09-15
NAT_036,2018,10,71536,NA,NA,0,Canaveral National Seashore,2018-10-15
NAT_036,2018,11,76885,NA,NA,0,Canaveral National Seashore,2018-11-15
NAT_036,2018,12,64157,NA,Park closed due to gov shut down 22-31 Dec 2018,2,Canaveral National Seashore,2018-12-15
NAT_036,2019,1,29020,NA,NA,0,Canaveral National Seashore,2019-01-15
NAT_036,2019,2,211401,NA,NA,0,Canaveral National Seashore,2019-02-15
NAT_036,2019,3,162987,NA,NA,0,Canaveral National Seashore,2019-03-15
NAT_036,2019,4,195898,NA,NA,0,Canaveral National Seashore,2019-04-15
NAT_036,2019,5,246616,NA,NA,0,Canaveral National Seashore,2019-05-15
NAT_036,2019,6,200381,NA,NA,0,Canaveral National Seashore,2019-06-15
NAT_036,2019,7,162947,NA,Camping data is accurate but the rest is an estimate.,1,Canaveral National Seashore,2019-07-15
NAT_036,2019,8,165527,NA,SR Data estimated. New counter put in. Camping was closed for a few days at the end of the month for Hurricane Dorian.,1,Canaveral National Seashore,2019-08-15
NAT_036,2019,9,138980,NA,SR data is approximate.,1,Canaveral National Seashore,2019-09-15
NAT_036,2019,10,118089,NA,NA,0,Canaveral National Seashore,2019-10-15
NAT_036,2019,11,129264,NA,I am waiting for access to rec.gov for camping numbers.,2,Canaveral National Seashore,2019-11-15
NAT_036,2019,12,123012,NA,Awaiting rec.gov access to edit the camping numbers.,2,Canaveral National Seashore,2019-12-15
NAT_037,2018,1,31810,NA,Government shutdown 1/20 - 1/22/2018. Visitor Center not open.,2,Arches National Park,2018-01-15
NAT_037,2018,2,40325,NA,NA,0,Arches National Park,2018-02-15
NAT_037,2018,3,134951,NA,NA,0,Arches National Park,2018-03-15
NAT_037,2018,4,167156,NA,NA,0,Arches National Park,2018-04-15
NAT_037,2018,5,215255,NA,NA,0,Arches National Park,2018-05-15
NAT_037,2018,6,214443,NA,NA,0,Arches National Park,2018-06-15
NAT_037,2018,7,205493,NA,NA,0,Arches National Park,2018-07-15
NAT_037,2018,8,183840,NA,NA,0,Arches National Park,2018-08-15
NAT_037,2018,9,206254,NA,NA,0,Arches National Park,2018-09-15
NAT_037,2018,10,147996,NA,NA,0,Arches National Park,2018-10-15
NAT_037,2018,11,74155,NA,NA,0,Arches National Park,2018-11-15
NAT_037,2018,12,41879,NA,"Visitor Center closed on December 25th
Government shutdown December 22 - January 25th.  During the shutdown the main park road was open, the campground was open, and the park's visitor center.  No commercial tour bus stats were collected during this time.  Fiery Furnace permits were still being issued through December 31st but backcountry permits were not.  The main park road was closed due to snow on December 31st however the park visitor center was still open to visitors.  Traffic counter data includes all visitors that visit the campground so traffic stats from December 31st are included in the total number of cars for the month.",1,Arches National Park,2018-12-15
NAT_037,2019,1,21499,NA,"
Main park road closed into the park due to snow from 1/1-1/11/2019.  Approximately 2793 of the total vehicle count for the month were counted during that time but actually didn't make it into the park to recreate.  
Park's visitor center was closed due to the government shutdown 1/1-1/11/2019. No Fiery Furnace or backcountry permits were issued during the government shutdown. Campground was open during the shutdown",1,Arches National Park,2019-01-15
NAT_037,2019,2,30239,NA,Devils Garden Campground closed 2/1-2/28/2019 due to waterline leak in the campground,0,Arches National Park,2019-02-15
NAT_037,2019,3,132191,NA,NA,0,Arches National Park,2019-03-15
NAT_037,2019,4,168788,NA,NA,0,Arches National Park,2019-04-15
NAT_037,2019,5,217474,NA,Unable to obtain stats for number of tent/rv sites occupied. Using May 2018 numbers since the CG is full nightly this time of year,1,Arches National Park,2019-05-15
NAT_037,2019,6,225206,NA,NA,0,Arches National Park,2019-06-15
NAT_037,2019,7,208993,NA,NA,0,Arches National Park,2019-07-15
NAT_037,2019,8,184890,NA,NA,0,Arches National Park,2019-08-15
NAT_037,2019,9,207857,NA,NA,0,Arches National Park,2019-09-15
NAT_037,2019,10,149764,NA,NA,0,Arches National Park,2019-10-15
NAT_037,2019,11,73420,NA,NA,0,Arches National Park,2019-11-15
NAT_037,2019,12,39381,NA,"Visitor Center closed on December 25,2019. No Fiery Furnace permits issued due to weather on December 29th through December 31st, 2019",0,Arches National Park,2019-12-15
NAT_038,2018,1,13028,NA,NA,0,Sleeping Bear Dunes National Lakeshore,2018-01-15
NAT_038,2018,2,13956,NA,NA,0,Sleeping Bear Dunes National Lakeshore,2018-02-15
NAT_038,2018,3,22029,NA,NA,0,Sleeping Bear Dunes National Lakeshore,2018-03-15
NAT_038,2018,4,22370,NA,NA,0,Sleeping Bear Dunes National Lakeshore,2018-04-15
NAT_038,2018,5,94654,NA,NA,0,Sleeping Bear Dunes National Lakeshore,2018-05-15
NAT_038,2018,6,261590,NA,NA,0,Sleeping Bear Dunes National Lakeshore,2018-06-15
NAT_038,2018,7,491463,NA,NA,0,Sleeping Bear Dunes National Lakeshore,2018-07-15
